City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
346,Amahai,ID,-3.3333,128.9167,88.38,57,100,1.48,overcast clouds
347,Srednekolymsk,RU,67.45,153.6833,-26.66,95,20,1.86,few clouds
348,Waitati,NZ,-45.75,170.5667,57.79,61,87,7.72,overcast clouds
349,Nakhon Phanom,TH,17.3333,104.4167,73.2,50,95,7.76,overcast clouds
350,Krasnokamensk,RU,50.0979,118.0369,4.8,79,100,3.65,overcast clouds
351,Soyo,AO,-6.1349,12.3689,77.49,85,99,3.78,overcast clouds
352,Korhogo,CI,9.45,-5.6333,67.82,18,4,3.74,clear sky
353,Vao,NC,-22.6667,167.4833,80.83,84,22,10.89,few clouds
354,Zubtsov,RU,56.1753,34.5894,18.79,96,100,5.64,light snow
355,Sept-Iles,CA,50.2001,-66.3821,-1.68,46,0,10.36,clear sky
356,Doha,QA,25.2867,51.5333,62.49,47,0,11.5,clear sky
357,Isla Mujeres,MX,21.2311,-86.731,71.65,82,91,15.1,overcast clouds
358,Nouakchott,MR,18.0858,-15.9785,64.33,52,0,10.25,clear sky
359,Amapa,BR,1.0,-52.0,71.2,99,100,1.48,overcast clouds
360,Longyearbyen,SJ,78.2186,15.6401,10.24,72,20,20.71,few clouds
361,Jadu,LY,31.953,12.0261,52.05,28,100,6.53,overcast clouds
362,Fort Nelson,CA,58.8053,-122.7002,16.72,97,100,2.01,overcast clouds
363,Villa Maria,AR,-32.4075,-63.2402,58.41,61,6,7.67,clear sky
364,Sitka,US,57.0531,-135.33,42.69,81,100,24.16,moderate rain
365,Bonthe,SL,7.5264,-12.505,75.07,87,37,2.01,scattered clouds
366,Tilichiki,RU,60.4667,166.1,-3.15,77,3,8.75,clear sky
367,Dwarka,IN,22.2394,68.9678,68.56,61,1,2.39,clear sky
368,West Bay,KY,19.3667,-81.4167,77.07,80,0,4.61,clear sky
369,Tsabong,BW,-26.0217,22.401,73.81,56,1,10.63,clear sky
370,Masindi,UG,1.6744,31.715,65.86,75,100,1.99,overcast clouds
371,Miragoane,HT,18.4423,-73.0876,75.11,62,4,2.37,clear sky
372,Kununurra,AU,-15.7667,128.7333,84.18,79,75,11.5,broken clouds
373,Moreira Sales,BR,-24.0622,-53.0069,66.7,96,99,3.36,light rain
374,Bor,RU,56.3567,44.0669,-6.38,100,100,3.11,snow
375,Bathsheba,BB,13.2167,-59.5167,77.61,73,40,11.5,scattered clouds
376,Wittingen,DE,52.7269,10.7361,43.16,100,100,21.94,light rain
377,Westport,US,41.1415,-73.3579,21.79,55,0,3.0,clear sky
378,Zeya,RU,53.75,127.2667,6.57,54,100,2.89,overcast clouds
379,Dorado,PR,18.4588,-66.2677,73.87,67,64,11.54,light rain
380,Pacific Grove,US,36.6177,-121.9166,57.97,67,0,1.01,clear sky
381,Dekar,BW,-21.5333,21.9333,68.97,79,97,9.28,light rain
382,Ixtapa,MX,20.7,-105.2,72.63,73,20,4.61,few clouds
383,Santa Rosa,PH,14.3122,121.1114,88.11,62,94,18.77,overcast clouds
384,Cururupu,BR,-1.8283,-44.8683,74.68,94,100,2.68,overcast clouds
385,Caidian,CN,30.5833,114.0333,42.93,75,100,8.05,overcast clouds
386,Mercedes,AR,-34.6515,-59.4307,61.84,93,4,8.97,clear sky
387,Sao Filipe,CV,14.8961,-24.4956,72.75,73,0,11.39,clear sky
388,Nelson Bay,AU,-32.7167,152.15,77.95,62,69,5.01,broken clouds
389,Zhezkazgan,KZ,47.8043,67.7144,8.58,72,100,17.9,overcast clouds
390,Alugan,PH,12.2188,125.4808,82.02,70,96,18.48,overcast clouds
391,Altay,CN,47.8667,88.1167,10.58,52,0,8.79,clear sky
392,Uyuni,BO,-20.4597,-66.825,52.14,32,42,4.88,scattered clouds
393,Okha,RU,53.5739,142.9478,4.84,87,100,19.98,overcast clouds
394,Mnogovershinnyy,RU,53.9353,139.9242,2.1,77,100,6.4,overcast clouds
395,Tucurui,BR,-3.7661,-49.6725,73.4,97,100,3.18,overcast clouds
396,Aswan,EG,24.0934,32.907,49.1,58,0,9.91,clear sky
397,Mazatlan,MX,23.2167,-106.4167,68.92,82,75,1.99,broken clouds
398,Diego De Almagro,CL,-26.3667,-70.05,66.27,37,0,0.51,clear sky
399,Grand Baie,MU,-20.0182,57.5802,81.45,74,100,8.99,overcast clouds
400,Dali,CN,25.7,100.1833,48.6,74,75,10.63,light rain
401,Asha,RU,54.9973,57.2722,19.29,94,100,3.31,overcast clouds
402,Tuatapere,NZ,-46.1333,167.6833,58.82,48,33,7.47,scattered clouds
403,Ulladulla,AU,-35.35,150.4667,71.87,57,36,13.76,scattered clouds
404,Sistranda,NO,63.7256,8.834,37.9,78,100,21.18,overcast clouds
405,Denia,ES,38.8408,0.1057,54.75,93,100,2.46,overcast clouds
406,Kostino,RU,58.9097,53.2691,11.52,96,97,6.6,overcast clouds
407,Otradnoye,RU,59.7775,30.8181,27.88,97,100,5.03,overcast clouds
408,Klaksvik,FO,62.2266,-6.589,32.92,83,100,12.1,light snow
409,Bukachacha,RU,52.9833,116.9167,6.67,71,8,1.9,clear sky
410,Chumikan,RU,54.7183,135.315,4.15,68,95,11.63,overcast clouds
411,Sungaipenuh,ID,-2.0833,101.3833,64.17,98,100,2.17,light rain
412,Kaeo,NZ,-35.1,173.7833,75.33,94,100,4.45,light rain
413,Te Anau,NZ,-45.4167,167.7167,65.79,39,1,5.55,clear sky
414,Mahibadhoo,MV,3.7833,72.9667,81.25,67,41,7.0,scattered clouds
415,Boddam,GB,57.4667,-1.7833,35.55,83,90,17.63,light snow
416,Nhulunbuy,AU,-12.2333,136.7667,88.41,66,99,8.05,overcast clouds
417,Pyay,MM,18.8167,95.2167,77.88,53,3,4.0,clear sky
418,Qasigiannguit,GL,68.8193,-51.1922,3.45,77,100,6.93,overcast clouds
419,Turayf,SA,31.6725,38.6637,41.25,100,0,9.22,clear sky
420,Satipo,PE,-11.2522,-74.6386,69.49,97,100,2.53,overcast clouds
421,Laguna,US,38.421,-121.4238,56.34,68,0,0.0,clear sky
422,Codrington,AU,-38.2667,141.9667,79.2,40,56,15.57,broken clouds
423,Hirara,JP,24.8,125.2833,64.67,55,75,18.41,broken clouds
424,Qaqortoq,GL,60.7167,-46.0333,1.9,74,100,4.45,overcast clouds
425,Quang Ngai,VN,15.1167,108.8,74.19,82,59,8.25,broken clouds
426,Okulovka,RU,58.4008,33.2908,19.29,96,100,5.23,snow
427,Clyde River,CA,70.4692,-68.5914,-30.77,68,100,5.75,overcast clouds
428,Ishigaki,JP,24.3448,124.1572,62.73,72,75,17.27,broken clouds
429,Evanston,US,42.0411,-87.6901,18.1,62,20,7.0,few clouds
430,Saint-Augustin,CA,51.226,-58.6502,2.39,88,100,18.39,overcast clouds
431,Ozernovskiy,RU,51.5,156.5167,27.77,81,76,10.27,broken clouds
432,Kasama,ZM,-10.2129,31.1808,60.84,96,100,3.15,light rain
433,Sabang,ID,5.8933,95.3214,82.02,74,87,13.96,overcast clouds
434,Banjarmasin,ID,-3.3244,114.591,84.34,61,94,4.21,overcast clouds
435,Balikpapan,ID,-1.2675,116.8289,77.99,94,75,2.3,light rain
436,Isla Vista,US,34.4133,-119.861,62.83,43,0,0.0,clear sky
437,Jaisinghnagar,IN,23.7,81.3833,57.09,43,3,3.85,clear sky
438,Nishihara,JP,26.1842,127.7558,62.65,53,40,10.36,scattered clouds
439,Shalakusha,RU,62.2247,40.2539,3.92,95,69,5.93,broken clouds
440,Marienburg,PL,54.0359,19.0266,39.11,93,100,17.9,overcast clouds
441,Banjar,ID,-8.19,114.9675,85.91,67,12,4.09,light rain
442,Santa Cruz De Tenerife,ES,28.4682,-16.2546,69.69,52,0,3.0,clear sky
443,Partizansk,RU,43.1258,133.1339,12.25,46,42,10.78,scattered clouds
444,Kajaani,FI,64.2273,27.7285,21.25,86,100,8.05,overcast clouds
445,Rongcheng,CN,30.634,117.8517,39.47,60,100,7.38,light rain
446,Redlands,US,34.0556,-117.1825,61.07,22,0,4.61,clear sky
447,Tarma,PE,-11.4197,-75.6908,53.67,86,100,1.12,overcast clouds
448,Eskil,TR,38.4017,33.4131,11.77,93,13,4.14,few clouds
449,Sibiti,CG,-3.6819,13.3499,68.86,99,100,2.08,overcast clouds
450,Ler,SS,8.3018,30.1418,69.22,18,24,8.93,few clouds
451,Muravlenko,RU,63.7898,74.523,-16.78,100,90,5.77,overcast clouds
452,Kaduna,NG,10.5222,7.4383,62.31,24,0,10.22,clear sky
453,Clonakilty,IE,51.6231,-8.8706,49.21,82,100,36.91,overcast clouds
454,Alpena,US,45.0617,-83.4327,20.17,78,100,4.0,overcast clouds
455,Iskateley,RU,67.6803,53.1512,3.42,92,100,12.1,overcast clouds
456,Ambon,ID,-3.6954,128.1814,91.54,55,40,11.5,scattered clouds
457,Poykovskiy,RU,61.2333,73.3333,14.29,85,100,13.42,light snow
458,Suhaia,RO,43.7333,25.25,41.79,70,47,11.41,scattered clouds
459,Peschanokopskoye,RU,46.1961,41.0775,24.13,94,89,5.32,overcast clouds
460,Port Hawkesbury,CA,45.6169,-61.3485,19.18,87,100,24.16,overcast clouds
461,Barcelona,ES,41.3888,2.159,54.32,82,75,6.91,broken clouds
462,Bambanglipuro,ID,-7.95,110.2833,71.6,64,54,4.18,broken clouds
463,Ouallam,NE,14.3188,2.0866,62.44,17,0,11.61,clear sky
464,Dawlatabad,AF,36.4141,64.9053,44.96,90,100,11.23,overcast clouds
465,Cockburn Town,TC,21.4612,-71.1419,76.08,68,0,18.25,clear sky
466,Maykor,RU,59.0059,55.88,11.35,95,89,6.17,overcast clouds
467,Abha,SA,18.2164,42.5053,48.45,76,0,0.0,clear sky
468,Maxixe,MZ,-23.8597,35.3472,75.72,85,72,14.23,light rain
469,Urayasu,JP,35.6706,139.8886,47.97,28,40,6.91,scattered clouds
470,Nchelenge,ZM,-9.3451,28.734,68.41,87,100,4.14,light rain
471,Tevaitoa,PF,-16.7833,-151.5,80.73,75,13,19.71,light rain
472,Xining,CN,36.6167,101.7667,13.66,77,100,3.8,overcast clouds
473,Marsh Harbour,BS,26.5412,-77.0636,73.22,68,35,9.57,scattered clouds
474,Karakol,KG,42.4907,78.3936,11.39,57,33,5.26,scattered clouds
475,Kavieng,PG,-2.5744,150.7967,83.82,73,100,7.92,overcast clouds
476,Omsukchan,RU,62.5333,155.8,-8.81,76,23,2.91,few clouds
477,Port Macquarie,AU,-31.4333,152.9167,70.9,88,77,10.36,broken clouds
478,Hagere Hiywet,ET,8.9833,37.85,55.6,43,71,3.6,broken clouds
479,Ajdabiya,LY,30.7554,20.2263,54.03,53,37,8.12,scattered clouds
480,Gold Coast,AU,-28.0,153.4333,82.9,68,40,11.99,scattered clouds
481,Beyneu,KZ,45.3167,55.2,29.1,83,100,20.29,overcast clouds
482,Prachuap Khiri Khan,TH,12.2167,99.75,82.69,57,56,7.54,broken clouds
483,Somanda,TZ,-3.3667,33.95,64.08,79,98,4.25,overcast clouds
484,Imeni Poliny Osipenko,RU,52.4201,136.4853,6.89,83,100,7.78,overcast clouds
485,Henties Bay,NA,-22.116,14.2845,66.85,78,96,2.82,overcast clouds
486,Lata,PT,40.1629,-8.3327,48.06,71,0,5.68,clear sky
487,Goderich,CA,43.7501,-81.7165,16.92,73,93,10.36,overcast clouds
488,Mizdah,LY,31.4451,12.9801,53.13,29,100,3.74,overcast clouds
489,Vestmannaeyjar,IS,63.4427,-20.2734,27.27,76,93,22.01,overcast clouds
490,Lorengau,PG,-2.0226,147.2712,82.89,76,100,9.51,overcast clouds
491,Ponto Novo,BR,-10.8628,-40.1336,72.95,78,94,6.38,overcast clouds
492,Furano,JP,43.2818,142.4743,20.7,83,98,6.2,light snow
493,Egvekinot,RU,66.3167,-179.1667,-10.41,87,6,9.84,clear sky
494,Pando,UY,-34.7167,-55.95,65.98,88,100,14.97,overcast clouds
495,Antofagasta,CL,-23.65,-70.4,63.68,77,25,3.15,scattered clouds
496,Afsin,TR,38.2477,36.914,8.06,83,7,3.22,clear sky
497,Honningsvag,NO,70.9821,25.9704,32.0,70,59,33.67,broken clouds
498,Makinsk,KZ,52.6292,70.4169,-1.98,77,57,4.81,broken clouds
499,Ola,RU,59.5833,151.2833,14.14,70,29,10.4,scattered clouds
500,Chegdomyn,RU,51.1167,133.0167,-1.1,89,99,2.26,overcast clouds
501,Fiumicino,IT,41.7675,12.2291,52.11,100,100,3.44,fog
502,Tancheng,CN,27.4375,115.4976,47.43,67,100,4.29,moderate rain
503,Myaundzha,RU,63.0494,147.1858,-7.38,73,6,1.1,clear sky
504,Biak,ID,-0.9131,122.8766,83.46,71,76,1.77,broken clouds
505,San Jose,US,37.3394,-121.895,57.31,60,20,0.0,few clouds
506,Gwembe,ZM,-16.4975,27.6069,63.09,99,100,6.98,light rain
507,Greenwood,US,34.1668,-82.1165,38.1,59,0,5.75,clear sky
508,Kota Tinggi,MY,1.7381,103.8999,82.44,79,100,7.09,light rain
509,Sao Joao Da Barra,BR,-21.6403,-41.0511,76.24,86,1,20.0,clear sky
510,Teeli,RU,51.0333,90.2333,-9.92,91,15,2.42,few clouds
511,Luoyang,CN,34.6836,112.4536,38.52,38,100,4.12,overcast clouds
512,Kemise,ET,10.7167,39.8667,61.02,74,16,2.17,few clouds
513,Barra,BR,-11.0894,-43.1417,76.89,73,70,5.41,broken clouds
514,Mokolo,CM,10.7398,13.8019,59.95,19,2,5.28,clear sky
515,Cayenne,GF,4.9333,-52.3333,80.1,85,100,5.01,overcast clouds
516,Nahariyya,IL,33.0059,35.0941,56.66,66,87,9.15,overcast clouds
517,Verkhoyansk,RU,67.5447,133.385,-33.2,97,97,0.81,overcast clouds
518,Sile,TR,41.1754,29.6133,46.56,55,100,1.99,overcast clouds
519,Tagusao,PH,9.1924,117.8141,83.5,68,59,8.25,broken clouds
520,Wetaskiwin,CA,52.9668,-113.3687,31.33,82,38,8.79,scattered clouds
521,Tete,MZ,-16.1564,33.5867,69.44,97,11,1.79,few clouds
522,Shenjiamen,CN,29.9576,122.298,43.18,57,90,9.82,overcast clouds
523,Ketchikan,US,55.3422,-131.6461,43.27,81,100,20.71,moderate rain
524,Kandi,BJ,11.1342,2.9386,65.57,19,0,5.48,clear sky
525,Beloha,MG,-25.1667,45.05,74.43,91,100,22.77,overcast clouds
526,Gat,IL,31.61,34.7642,52.39,100,78,6.22,broken clouds
527,Abu Kamal,SY,34.4506,40.9171,45.03,67,10,8.48,clear sky
528,Kiunga,PG,-6.1219,141.2906,93.52,45,92,3.94,overcast clouds
529,Ruvo Di Puglia,IT,41.1136,16.4878,48.52,94,94,4.99,overcast clouds
530,Tuensang,IN,26.2833,94.8333,56.12,57,25,2.59,scattered clouds
531,Pangody,RU,65.85,74.4859,-20.72,100,100,2.17,overcast clouds
532,Tisul,RU,55.7611,88.3122,19.24,79,100,1.45,overcast clouds
533,Watsa,CD,3.0372,29.5355,60.89,45,100,1.12,overcast clouds
534,Vangaindrano,MG,-23.35,47.6,78.21,91,100,26.96,moderate rain
535,Launceston,AU,-41.45,147.1667,77.61,40,0,5.01,clear sky
536,Hilliard,US,40.0334,-83.1582,15.69,91,0,1.01,clear sky
537,Kokopo,PG,-4.352,152.2633,87.1,59,100,13.42,overcast clouds
538,Bagdarin,RU,54.4333,113.6,4.33,75,59,2.06,broken clouds
539,Anuradhapura,LK,8.3565,80.4173,81.43,61,53,8.43,broken clouds
540,Mandalgovi,MN,45.7625,106.2708,12.07,47,3,7.74,clear sky
541,Rorvik,NO,64.8621,11.2373,32.97,82,100,18.86,overcast clouds
542,Tecoanapa,MX,16.5167,-98.75,76.53,71,0,3.74,clear sky
543,Port Moresby,PG,-9.4431,147.1797,89.02,58,40,11.5,haze
544,Alta Floresta,BR,-9.8756,-56.0861,71.65,95,84,1.28,broken clouds
545,Shangrao,CN,28.4532,117.9686,45.84,64,96,9.64,overcast clouds
546,Balingasay,PH,16.3573,119.8564,81.59,61,19,6.44,few clouds
547,Berlevag,NO,70.8578,29.0864,24.33,83,57,26.19,broken clouds
548,Medeiros Neto,BR,-17.3739,-40.2206,70.74,95,5,2.84,clear sky
549,Mayo,US,38.8876,-76.5119,28.87,59,0,4.0,clear sky
550,Norden,DE,53.6,7.2,46.9,97,100,4.0,overcast clouds
551,Puerto El Triunfo,SV,13.2833,-88.55,80.76,64,45,3.56,scattered clouds
552,Staroutkinsk,RU,57.2302,59.3348,14.18,89,100,10.04,overcast clouds
553,Khovu-Aksy,RU,51.1333,93.6,-1.14,73,7,3.83,clear sky
554,Cheremukhovo,RU,60.3484,59.9851,8.15,95,100,6.8,overcast clouds
555,Maniitsoq,GL,65.4167,-52.9,3.61,94,100,4.72,snow
556,Simplicio Mendes,BR,-7.8539,-41.9103,77.76,64,99,3.44,overcast clouds
557,Grindavik,IS,63.8424,-22.4338,31.95,86,75,18.41,broken clouds
558,Chicama,PE,-7.8447,-79.1469,66.74,80,58,4.94,broken clouds
559,Rotifunk,SL,8.2333,-12.6833,68.92,97,64,2.3,broken clouds
560,Los Palacios,CU,22.5872,-83.2486,69.12,89,62,6.35,broken clouds
561,Chor,PK,25.5167,69.7667,66.7,67,0,9.53,clear sky
562,Santa Marta,CO,11.2408,-74.199,81.9,63,5,18.01,clear sky
563,Ucluelet,CA,48.9329,-125.5528,45.09,91,100,3.36,overcast clouds
564,Turan,VN,16.0678,108.2208,75.18,64,75,2.3,broken clouds
565,Taoudenni,ML,22.6783,-3.9836,64.92,12,99,9.46,overcast clouds
566,Abu Samrah,SY,35.3029,37.1841,42.33,82,3,6.11,clear sky
567,Gboko,NG,7.3179,8.9951,70.09,21,0,8.12,clear sky
568,Port Blair,IN,11.6667,92.75,84.24,74,40,5.75,scattered clouds
569,Arandis,NA,-22.4167,14.9667,60.46,63,98,5.93,overcast clouds
570,Acapulco,MX,16.8634,-99.8901,80.42,78,0,10.36,clear sky
571,Hudson Bay,CA,52.85,-102.3842,-5.46,100,95,1.25,overcast clouds
572,Vilhena,BR,-12.7406,-60.1458,68.25,96,15,1.88,few clouds
573,Vaitape,PF,-16.5167,-151.75,80.26,76,18,18.1,moderate rain
574,Grindsted,DK,55.754,8.9123,42.91,93,100,20.71,shower rain
575,Iracoubo,GF,5.4802,-53.2011,76.62,89,100,8.86,light rain
576,Puerto Cabezas,NI,14.0351,-83.3888,73.83,86,4,7.76,clear sky
577,Barcelos,PT,41.5388,-8.6151,50.14,78,1,5.53,clear sky
578,Pula,HR,44.8683,13.8481,41.86,93,0,4.61,clear sky
579,Lengshuitan,CN,26.4111,111.5956,44.56,78,100,4.47,overcast clouds
580,Yarmouth,US,41.7057,-70.2286,23.14,59,0,14.97,clear sky
581,Prudyanka,UA,50.2361,36.1683,26.85,96,100,8.88,overcast clouds
582,Ugoofaaru,MV,5.6667,73.0,81.16,66,95,7.83,overcast clouds
583,Sillod,IN,20.3,75.65,60.4,24,55,7.76,broken clouds
584,Mishelevka,RU,52.8575,103.1719,23.04,78,98,3.42,overcast clouds
585,Galeana,MX,24.8333,-100.0667,42.96,62,3,3.69,clear sky
586,Issoire,FR,45.55,3.25,31.26,88,23,3.85,few clouds
587,Katobu,ID,-4.9408,122.5276,89.73,53,65,7.85,broken clouds
588,Mikkeli,FI,61.6886,27.2723,24.91,100,100,4.61,overcast clouds
589,Dahuk,IQ,36.8695,42.994,36.03,74,22,3.29,few clouds
590,Sasovo,RU,54.3537,41.9199,-6.59,100,99,5.26,overcast clouds
591,Utraula,IN,27.3167,82.4167,57.52,68,0,6.04,clear sky
592,Kenora,CA,49.8167,-94.4337,6.78,85,100,3.44,overcast clouds
593,Dutse,NG,11.7594,9.3392,57.25,27,0,7.81,clear sky
594,Semirom,IR,31.4167,51.5667,17.55,92,40,0.98,scattered clouds
595,Zabol,AF,32.25,67.25,41.63,50,100,7.05,overcast clouds
596,Namtsy,RU,62.7161,129.6658,-25.49,95,100,2.19,overcast clouds
597,Lima,PE,-12.0432,-77.0282,67.39,39,0,6.91,clear sky
598,Adeje,ES,28.1227,-16.726,65.95,50,20,1.99,few clouds
599,Torbat-E Jam,IR,35.244,60.6225,41.63,68,35,5.14,scattered clouds
600,Oktyabrskoye,RU,43.0645,44.7417,14.14,86,5,8.95,clear sky
601,Swakopmund,NA,-22.6833,14.5333,67.05,88,89,1.99,overcast clouds
602,Tansen,NP,27.8673,83.5467,49.66,65,1,2.82,clear sky
603,Taree,AU,-31.9,152.4667,76.57,88,75,10.36,light rain
604,Lira,UG,2.235,32.9097,67.68,71,100,3.38,light rain
605,Bara,NG,10.3744,10.7288,60.24,29,0,6.91,clear sky
606,Kimbe,PG,-5.5502,150.1429,86.5,69,70,8.41,light rain
607,Mocuba,MZ,-16.8392,36.9856,69.33,96,68,4.76,broken clouds
608,Belen,TR,36.4891,36.2233,30.34,100,20,3.44,few clouds
609,Raudeberg,NO,61.9875,5.1352,38.07,86,100,8.99,overcast clouds
610,Merauke,ID,-8.4667,140.3333,86.43,66,100,10.36,overcast clouds
611,Baculin,PH,7.4525,126.5842,83.55,70,38,9.37,scattered clouds
612,Ossora,RU,59.2353,163.0719,14.95,80,100,13.02,overcast clouds
613,Matara,LK,5.9485,80.5353,81.81,63,43,7.9,scattered clouds
614,Tsiroanomandidy,MG,-18.7667,46.0333,67.53,95,100,7.83,light rain
615,Hammerfest,NO,70.6634,23.6821,30.65,69,58,17.27,broken clouds
616,Davidson,US,36.1501,-86.7833,29.44,68,0,3.44,clear sky
617,Kirensk,RU,57.7853,108.1119,22.48,90,100,11.39,light snow
618,Gorontalo,ID,0.5412,123.0595,88.81,58,100,2.89,overcast clouds
619,Leh,IN,34.1667,77.5833,5.7,74,99,2.37,overcast clouds
620,Viedma,AR,-40.8135,-62.9967,54.79,68,0,6.2,clear sky
621,Waipawa,NZ,-41.4122,175.5153,54.45,89,100,13.02,light rain
622,Crixas,BR,-14.5489,-49.9692,72.93,91,100,1.45,overcast clouds
623,Ulaangom,MN,49.9811,92.0667,-18.74,98,96,3.29,overcast clouds
624,Tambun,ID,-6.2641,107.0712,86.04,70,40,14.97,scattered clouds
625,High Level,CA,58.5169,-117.136,-5.69,77,20,5.75,few clouds
626,Evensk,RU,61.95,159.2333,14.31,53,37,14.88,scattered clouds
627,Nizhniy Tsasuchey,RU,50.5167,115.1333,10.78,76,5,6.85,clear sky
628,Semme,FR,46.1963,1.5007,34.21,98,73,7.0,broken clouds
629,Ferkessedougou,CI,9.6,-5.2,69.84,17,3,4.79,clear sky
630,Methoni,GR,36.8197,21.7049,52.21,83,39,4.7,scattered clouds
631,Itacarambi,BR,-15.1022,-44.0919,71.35,94,100,2.28,overcast clouds
632,Uniontown,US,39.9001,-79.7164,16.56,95,12,3.69,few clouds
633,Blagoyevo,RU,63.3667,47.9167,1.65,94,9,6.4,clear sky
634,Plainview,US,40.7765,-73.4673,21.51,63,0,4.0,clear sky
635,Burnie,AU,-41.0667,145.9167,70.95,54,16,9.66,few clouds
636,Suffolk,US,40.8668,-72.7996,21.88,54,0,8.99,clear sky
637,Kenai,US,60.5544,-151.2583,28.45,89,100,16.11,overcast clouds
638,Flinders,AU,-34.5833,150.8552,72.05,62,88,16.69,light rain
639,Brigantine,US,39.4101,-74.3646,24.85,58,0,5.75,clear sky
640,Powell River,CA,49.8496,-124.5361,44.08,100,75,4.61,broken clouds
641,Hualmay,PE,-11.0964,-77.6139,69.69,83,100,8.1,overcast clouds
642,Touros,BR,-5.1989,-35.4608,77.9,72,35,9.4,scattered clouds
643,Raton,US,36.9034,-104.4391,29.05,51,0,5.75,clear sky
644,Oeiras Do Para,BR,-2.0031,-49.8544,73.51,98,100,1.63,light rain
645,Castro-Urdiales,ES,43.3829,-3.2204,42.98,86,9,4.72,clear sky
646,Kuandian,CN,40.7286,124.7847,19.94,43,12,8.12,few clouds
647,Vigeland,NO,58.0844,7.305,39.06,77,67,19.06,light rain
648,Campbell River,CA,50.0163,-125.2446,41.72,100,100,3.44,fog
649,Shasta Lake,US,40.6804,-122.3708,65.12,65,14,7.23,few clouds
650,Yar-Sale,RU,66.8333,70.8333,-16.78,100,89,3.85,overcast clouds
651,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,72.14,97,99,0.87,overcast clouds
652,Mildura,AU,-34.2,142.15,88.07,24,40,10.36,scattered clouds
653,College,US,64.8569,-147.8028,9.81,82,100,4.61,light snow
654,Corum,TR,40.5,34.75,10.89,94,53,2.33,broken clouds
655,Champasak,LA,14.75,106.0,76.08,38,44,1.88,scattered clouds
656,Celendin,PE,-6.8703,-78.1517,55.89,84,99,0.38,light rain
657,Bobo Dioulasso,BF,11.1771,-4.2979,68.45,22,7,8.05,clear sky
658,Kolondieba,ML,11.0882,-6.8926,68.54,17,71,5.06,broken clouds
659,Homer,US,59.6425,-151.5483,35.49,80,100,4.61,overcast clouds
660,Buchanan,LR,5.8808,-10.0467,77.32,87,36,3.04,moderate rain
661,Zheleznodorozhnyy,RU,55.7503,38.0042,16.21,96,97,6.89,snow
662,Decatur,US,39.8403,-88.9548,19.76,73,0,19.57,clear sky
663,Kidal,ML,18.4411,1.4078,58.41,17,0,9.93,clear sky
664,Medicine Hat,CA,50.0501,-110.6683,37.11,81,100,1.99,overcast clouds
665,Ganzhou,CN,28.8184,115.4327,41.99,71,100,7.38,overcast clouds
666,Trincomalee,LK,8.5711,81.2335,80.49,64,32,10.69,scattered clouds
667,Sazonovo,RU,59.0919,35.2268,14.09,95,100,6.44,light snow
668,Burgos,ES,42.3394,-3.7079,25.21,100,5,4.61,clear sky
669,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,73.35,47,2,9.86,clear sky
670,Golden,US,39.7555,-105.2211,35.89,43,20,0.0,few clouds
671,Atlantic City,US,39.3643,-74.4229,24.84,61,0,5.75,clear sky
672,Anjangaon,IN,21.1631,77.3094,70.75,21,22,5.75,few clouds
673,Penzance,GB,50.1186,-5.5371,52.81,88,100,38.3,overcast clouds
674,Khandyga,RU,62.6667,135.6,-26.07,93,96,2.06,overcast clouds
675,Farafangana,MG,-22.8167,47.8333,79.38,88,100,34.87,moderate rain
676,Kirakira,SB,-10.4544,161.9205,85.12,74,94,8.12,overcast clouds
677,Smithers,CA,54.7804,-127.1743,35.92,69,100,2.3,overcast clouds
678,Bataipora,BR,-22.2953,-53.2711,70.72,97,100,3.85,overcast clouds
679,Umm Kaddadah,SD,13.6017,26.6876,52.05,30,76,17.02,broken clouds
680,Naze,JP,28.3667,129.4833,54.52,62,98,13.67,overcast clouds
681,Krapivinskiy,RU,54.9992,86.8133,13.64,90,100,0.43,overcast clouds
682,Awbari,LY,26.5921,12.7805,49.3,35,36,8.72,scattered clouds
683,San Cristobal,VE,7.7669,-72.225,69.98,92,31,2.13,scattered clouds
684,Ibra,OM,22.6906,58.5334,66.79,32,0,2.84,clear sky
685,Kahta,TR,37.7855,38.6237,31.37,61,3,2.37,clear sky
686,Sobolevo,RU,54.4299,31.8996,30.34,92,96,11.14,overcast clouds
687,Faya,SA,18.3851,42.4509,48.72,74,0,3.44,clear sky
688,Tambacounda,SN,13.7539,-13.7586,73.45,23,0,6.91,clear sky
689,Katsina,NG,12.9894,7.6006,57.63,23,0,11.59,clear sky
690,Pandan,PH,14.0453,124.1694,81.93,68,49,16.06,scattered clouds
691,Haines Junction,CA,60.7522,-137.5108,26.55,86,100,2.3,overcast clouds
692,Sidi Ali,DZ,36.0998,0.4206,53.31,77,98,2.59,overcast clouds
693,Goya,AR,-29.14,-59.2626,70.03,52,2,8.41,clear sky
694,Altamira,BR,-3.2033,-52.2064,72.27,99,100,2.44,moderate rain
695,Troitskoye,RU,52.9821,84.6757,12.65,95,85,4.23,overcast clouds
696,Manggar,ID,-2.8833,108.2667,83.35,74,100,9.6,overcast clouds
